search_title,job_title,required_skills
Scientific+Programmer,SS093 Scientific Software Developer,"Scientific, Software, Developer, Systems, Laboratory, System, Linux, Perl"
Scientific+Programmer,Scientific Software Engineer,"Scientific Software Development, Developing applications in scientific/academic lab, Advanced programming in C#/C++/Java and/or Python), .NET 4.5 or higher, .NET 4.5 Desktop App Development, Biology/Chemistry - Drug Discovery, WinForms/WCF/WPF/VSTO, .NET Web Development - BONUS, BONUS - Design Models/TFS Admin/SQL/PL/SQL, Excel/Excel Programming - Scientific Software Development, Developing applications in scientific/academic lab, Advanced programming in C#/C++/Java and/or Python), .NET 4.5 or higher, .NET 4.5 Desktop App Development, Biology/Chemistry - Drug Discovery, WinForms/WCF/WPF/VSTO, .NET Web Development - BONUS, BONUS - Design Models/TFS Admin/SQL/PL/SQL, Excel/Excel Programming"
Scientific+Programmer,Scientific Software Engineer,"Scientific programming experience with Java/ C++ / Python / Matlab., Bachelors or Masters degree in Computer Science."
Scientific+Programmer,Senior Scientific Applications Software Engineer,
Scientific+Programmer,Scientific Data Manager and Analyst (Data Management Engineer),"DATA SCIENCE, DATA ENGINEERING, DATA PIPELINE, SQL, PANDAS, R, GIT, PYTHON, JAVASCRIPT, AWS, JIRA, SCIENTIFIC, MICROBIAL, FERMENTATION, SCIENTIST, SCIENTIFIC DATA, BIOTECH, BIOTECHNOLOGY COMPANIES, R and D, RESEARCH AND DEVELOPMENT, RESEARCH  and  DEVELOPMENT"
Scientific+Programmer,Scientific Affairs Associate,"Research, Scientific, PowerPoint, FDA, Systems, Scripts"
Scientific+Programmer,Senior Scientific Director,"Scientific, Director"
Scientific+Programmer,Scientific Writer (Entry/Mid/Sr) - Immunology/Gene/Cell Therapy,"MS or PhD in Bio/Oncology/Immunology, Scientific writing for immunology/oncology/bio, Content creation for marketing/B2B, Scientific Writing, Immunology, immuno-oncology, Gene Therapy, cell therapies, Pharmacology - MS or PhD in Bio/Oncology/Immunology, Scientific writing for immunology/oncology/bio, Content creation for marketing/B2B, Scientific Writing, Immunology, immuno-oncology, Gene Therapy, cell therapies, Pharmacology"
Scientific+Programmer,Scientific Writer (Entry/Mid/Sr) - Immunology/Biotech/Marketing,"MS or PhD in Bio/Oncology/Immunology, Scientific writing for immunology/oncology/bio, Knowledge of Pharma/Drug/Antibody discovery, Knowledge of antibody discovery, Content creation for marketing/B2B - MS or PhD in Bio/Oncology/Immunology, Scientific writing for immunology/oncology/bio, Knowledge of Pharma/Drug/Antibody discovery, Knowledge of antibody discovery, Content creation for marketing/B2B"
Scientific+Programmer,Scientific Controls Engineer,"Systems, Scientific, Engineer, Scripts"
Scientific+Programmer,Scientific Research/Analysis Manager,"Scientific, Research, Analysis, Manager, Artificial Intelligence, Computer, Engineering, IT"
Scientific+Programmer,Technical Writer/Scientific - II,Technical Writer/Scientific - II
Scientific+Programmer,Scientific Writer,"Scientific, writer, research, Laboratory, grant"
Scientific+Programmer,Project Specialist - Scientific - III,Project Specialist - Scientific - III
Scientific+Programmer,Jr. Scientific Lab Technician,"Laboratory experience, Molecular biology, Biochemistry, ERP, IHC"
Scientific+Programmer,Manager - Scientific - II,"BASIC, Other"
Scientific+Programmer,Firmware SQA with Scientific Instruments,"Firmware Testing, Firmware QA, PID control, MATLAB, Test MTS"
Scientific+Programmer,Software Developer-Senior,"Software, Developer, Engineering, Scientific, Excel, Outlook, PowerPoint, Testing, Recruiter"
Scientific+Programmer,"Software Engineer, Senior","Software, Engineer, IT, Engineering, Scientific, Excel, Outlook, PowerPoint, Testing, Recruiter"
Scientific+Programmer,Senior Software Developer,"Software, Developer, Computer, Python, Linux, Networking, Programming, Scientific"
Scientific+Programmer,Software Developer,"Software, Developer, Computer, Python, Linux, Networking, Programming, Scientific"
Scientific+Programmer,Full Stack Developer,"Software, Developer, Web, API, Computer, Engineering, Scientific, Python, Systems, Scripts"
Scientific+Programmer,Applications Programmer,"Applications, Programmer, Scientific, Software, Engineer, IT, Computer, Programming, Java, JavaScript, Web, Python"
Scientific+Programmer,Operational Launch Characterizations/Custody Lead Developer,"Developer, Scientific, IT, Software, System, Architect, PHP, Apache, HTML, SOAP"
Scientific+Programmer,Senior Software Engineer,"Software, Engineer, Computer, Python, Linux, Networking, Programming, Scientific"
Scientific+Programmer,C++ Software Engineer,"Software, Engineer, Computer, Python, Linux, Networking, Programming, Scientific"
Scientific+Programmer,Software Engineer,"Software, Engineer, Computer, Python, Linux, Networking, Programming, Scientific"
Scientific+Programmer,System Deployment Developer,"Civil, IT, System, Developer, Laboratory, Computer, Engineering, Python, Software, Development"
Scientific+Programmer,Software Developer ARCHIBUS Integrator,"Software, Developer, SAP, Security, WebSphere, XML, IT, Computer, Systems, Engineering, SQL, Apache, HTML, API, Application, Programming, Interface, Windows, Foundation"
Scientific+Programmer,Game and Simulation Developer - Entry Level,"Laboratory, Game, Simulation, Developer, Security, Applications, CAD, 3D, Computer, Development"
Scientific+Programmer,Interactive Web Developer,"Javascript, CSS, HTML, data visualization"
Scientific+Programmer,Game and Simulation Developer,"Laboratory, Game, Simulation, Developer, Security, Applications, CAD, 3D, Computer, Development"
Scientific+Programmer,Space Scientist- Sensor Developer,Aerospace
Scientific+Programmer,Software Engineer (Services) -- Python / C++ (Remote/Telecommuting),3-5+ yrs of exp; C++; Python; Cloud exp; Kafka; Kubernetes/Docker/Containers; Flask; MQ
Scientific+Programmer,Data Software Developer - Python,Data Software Developer - Python
Scientific+Programmer,Sr Principal Signals Software Engineer,"Security, Software, Engineer, Java, Linux, RF, Computer, Python, IDE, Protocol, Matlab"
Scientific+Programmer,Principal Signals Software Engineer,"Security, Software, Engineer, Java, Linux, RF, Computer, Python, IDE, Protocol, Matlab"
Scientific+Programmer,Signals Software Engineer,"Security, Software, Engineer, Java, Linux, RF, Computer, Python, IDE, Protocol, Matlab"
Scientific+Programmer,AI Group - Senior Software Engineer,"Engineering, Software, Physics, Python, Java"
Scientific+Programmer,Principal Software Dev Analyst/Software Integrator (20-353),"Engineering, Systems, Software, Linux, Windows, Security, CISSP, Unix, Bash, Version Control, System, Java, VM, Development"
Scientific+Programmer,Applications Software Developer,"Applications, software, design, Hibernate, Spring, REST, SQL, Tomcat, Groovy"
Scientific+Programmer,Applications Software Developer,"applications, software, servlets, hibernate, REST, J2EE, SQL, MyBatis, jenkins"
Scientific+Programmer,"Simulation Software Engineer, NASA Programs","Software, Simulation, Engineer, Systems, Security, Aerospace, Computer, Engineering, Physics, Python, Matlab, 3D, OpenGL, System"
Scientific+Programmer,"Senior Principal Embedded Software Engineer, Space and Satelitte Systems","Software, Computer, Aerospace, Engineer, Security, Engineering"
Scientific+Programmer,Sr .Net Developer with Google Cloud Platform (Google Cloud Platform),".Net Developer, Google Cloud Platform, GCP"
Scientific+Programmer,Software Engineer,Software Engineer
Scientific+Programmer,Business Application Developer (0397),"object oriented programing, .NET, CSS, Microsoft SQL Server, JavaScript, Systems analysis, Business software, Computer science, HTML, C#, IT, Web API, jQuery, React.js, PHP, Drupal, Sass, Agile, Hardware, Database, Interfaces"
Scientific+Programmer,SAS Programmer Analyst II - Navy Marine Corps Public Health Centers Health Analysis Division,"Programming, Data Analysis, SAS, Problem Solving"
Scientific+Programmer,Software Developer III,"Data Processing, Complex Programming, C#Net, SQL, Software, Specialized Programs, Applications, Documentation"
Scientific+Programmer,Web Developer - Remote,"Very good analytical and creative problem-solving skills, Good work ethic, team player, positive and self-motivated, Ability to prioritize tasks effectively and work independently, Excellent communication and interpersonal skills"
Scientific+Programmer,Algorithm Developer & Analyst,"Aerospace, Systems, Analysis, Modeling, Engineering, Applications, Algorithm, Developer, Analyst, Python"
Scientific+Programmer,Unity Developer,"Aerospace, Developer, CAD, Computer, Physics, Engineering"
Scientific+Programmer,Senior Backend Web Developer,"Python, Developer, Manager, CMS, PHP, Research, Astronomy, Foundation"
Scientific+Programmer,.NET DEVELOPER,".NET, ASP.NET, Agile, Ajax, Android development, Architecture, Bootstrap, Business process, Business software, C#, CSS, Implementation, Engineering, Entity Framework, JavaScript, Kendo UI, HTML5, JSON, Linux, Microsoft SQL Server, MVC Framework, MVC, Web API, Web services, jQuery, Toad, Systems design, System requirements, Software maintenance, Software development, Systems engineering, Reporting, SOA, SVN, Scripting, PL/SQL, Oracle SQL Developer"
Scientific+Programmer,Web Applications & Mobile Developer,"Web, Applications, Developer, UX, Application, Python, HTTP, IT"
Scientific+Programmer,Full Stack Software Developer,"Python, backend, full stack, engineer, developer, space, aerospace, API, jsstack, GraphQL, Django, JavaScript, React.js, Angulat, CSS"
Scientific+Programmer,Java Developer with Active Security Clearance,"Java Developer, Software Engineer, Security Clearance, Secret Clearance"
Lotus+Notes+Developer,Lead Lotus Notes Programmer,"LotusScript, Apache Struts, BIRT, .NET, API, ASP.NET, HIS, HTML5, Human factors and ergonomics, IBM Lotus Domino, IBM Notes, JScript, JavaScript, Microsoft InfoPath, Microsoft Outlook, Microsoft SharePoint, Microsoft SharePoint Designer, Microsoft Visual Studio, Quest, XPages, WPF, Unit testing, UX, UI"
Lotus+Notes+Developer,Lotus Notes Developer,"Lotus Notes, Domino"
Lotus+Notes+Developer,Lotus Notes Developer,"IBM Lotus Domino, JSON, LotusScript, Lotus, FOCUS, .NET, C#, Compliance, LEI, JavaScript, XML, Web services, Workday, Problem solving, SQL, Regression testing, RESTful, Microsoft SharePoint, IBM Notes, Stored procedures, System integration testing, Framework, Configuration, Java, FIX"
Lotus+Notes+Developer,Lead Lotus Notes Developer/Administrator,See job description
Lotus+Notes+Developer,Lead Lotus Notes Developer Direct End Client - HBITS-02-11052 $70/Hr on C2C/1099,".Net, Lotus Note, SharePoint 2013, Xpages, LotusScript, Domino Software, Quest Migration, ShareGate, InfoPath, Visual Studio, Lotus Domino, API, Domino Development, Debugging, Code, Test Database, Domino Developer, Help Desk, Department of Public Service, NYC, Lotes Notes Developer, NYS, New York State"
Lotus+Notes+Developer,Senior Software Engineer - Lotus Notes,"Oracle, IT, Solaris, Software, Hardware, Computer science, Software engineering"
Lotus+Notes+Developer,Lotus Notes Domino Developer ( no subs) Remote for now,"Lotus notes, Domino Servers, Oracle, SQL"
Lotus+Notes+Developer,.Net Developer,".Net, Lotus Notes, Domino, Sharepoint"
Lotus+Notes+Developer,Lotus domino Consultant,"domino, lotus, exchange"
Lotus+Notes+Developer,Lotus Domino Administrator w/Polygraph,"Lotus, Systems, Engineer, Domino, LotusScript, Computer, Engineering, Security"
Lotus+Notes+Developer,Domino Architect,"domino, IBM Notes, lotus, Microsoft Exchange, SMTP, Microsoft SharePoint, Active Directory, IBM Notes administration"
Lotus+Notes+Developer,"Systems Engineer, with Polygraph","Lotus, Systems, Engineer, Domino, LotusScript, Computer, Engineering, Security"
Lotus+Notes+Developer,Software Engineer,"Software, Engineer, JavaScript, HTML, IT, Python, Java, Lotus, Applications, Oracle, MySQL, SQL, Linux, Development"
Lotus+Notes+Developer,Sr. Database Engineer w/ Polygraph,"Database, Engineer, Windows, SQL, Manager, IT, MCSE, Developer, IBM, Lotus, Domino, Application, Management"
Lotus+Notes+Developer,Financial Services Insurance Guidewire Developer - Senior Associate,"Java, Web, XML, Excel, Access, PowerPoint, Lotus"
Lotus+Notes+Developer,"Software Engineer, with Polygraph","Software, Engineer, Lotus, Systems, User Interface, SQL, Computer, Engineering, Security, Java"
Lotus+Notes+Developer,Technical Project Coordinator,"Technical Support, Technical Writing, Quality Assurance, App Store Releases, Content Conversion, QA, QA Testing, Release Notes, Web Applications, Mobile Applications, Customer Service, End Users, Agile, Jira, Confluence, iTunes, Google Play, Amazon, Microsoft"
Lotus+Notes+Developer,Specialist,"RACF, Lotus"
Lotus+Notes+Developer,Sr. SAP UI5 Consultant,"Ajax, Architecture, BRM, CRM, CSS, HTML5, ESR, ESS/MSS, Java, SAP NetWeaver, SAP Fiori, NWDS, SAP ABAP, SAP Cloud, SAP NetWeaver Portal, SAP OSS Notes, SOLID, XML, jQuery"
Lotus+Notes+Developer,IT Site Support,"IT, Management, Lotus, SAP, VPN, Software, Engineering, PBX, Network, WAN, LAN, UPS, Switches, Computer, Change Management, Systems, Windows, Hardware, Desktop, Laptop, Supervision, RF, Technician, Printer"
Lotus+Notes+Developer,"Data Analyst (PowerBI, Qlik View, Qlik Sense, SQL)","Analyst, IT, Excel, Access, Outlook, PowerPoint, Lotus, SQL, Analytical, Management, Change Management"
Lotus+Notes+Developer,Release/Service Delivery Engineer,"Attention to detail, Automation, Business partnership, Communication skills, Computer science, Configuration management, Continuous integration, Cross-functional, Customer service, Documentation, Engineering, Facilitation, IT, ITIL, Implementation, Infrastructure, Integration, Leadership, Mainframe, Microsoft Power BI, Migration, Negotiations, Onboarding, Organizational skills, Planning, Preventive maintenance, Project management, QA, Quality control, Release engineering, Release management, Release notes, Reporting, Sarbanes-Oxley, Scripting, Service delivery, Software, Software deployment, Software development, Streaming, Training, Upgrades, Workflow"
Lotus+Notes+Developer,"Senior Electronic Trading Developer opportunity with Financial Services client! Virtual Interview, Immediate Remote Start!","electronic, trading, developer, senior, java, software, engineering, fixed income, high frequency, low latency, rates swap, treasury, bonds, notes, assets, foreign exchange, etrading, rfq, auto response, offering, quoting, securities, quantitative trading, ai/ml"
Lotus+Notes+Developer,Lead Eng 3,"Excel, PowerPoint, Lotus, Testing, Analysis, Engineering, System, Development, Scheduling, Engineers, Systems, Scripts"
Lotus+Notes+Developer,Remote Level II Desktop Support,"IT, Engineering, Technician, Computer, Linux, Windows, Application, Outlook, Web, Access, Management, Hardware, Software, Adobe, Cisco, Engineer, Developer"
Lotus+Notes+Developer,Tier 2 Desktop Support Technician,"IT, Engineering, Technician, Computer, Linux, Windows, Application, Outlook, Web, Access, Management, Hardware, Software, Adobe, Cisco, Engineer, Developer"
Lotus+Notes+Developer,Program Manager,"Manager, IT, Sales, Management, Excel, Adobe, Cisco, Program Manager, Developer, Supply Chain"
Lotus+Notes+Developer,Cloud Engineer,"Software, Engineer, Engineers, IT, Adobe, Cisco, Developer, Consulting, Engineering"
Lotus+Notes+Developer,Project Manager,"Development, Project, Management, Analysis, Quality, Testing, Change Management, IT, Adobe, Cisco, Project Manager, Developer, Supply Chain, Manager"
Lotus+Notes+Developer,Service Desk Representative,"Research, Network, IT, Adobe, Cisco, Telecom, Telecommunications, Customer Service, Developer"
Lotus+Notes+Developer,Business Architect,"SAP, ERP, PowerPoint, Excel, Consulting, IT, Adobe, Cisco, Architecture, Developer, Engineering"
Lotus+Notes+Developer,Cloud Associate Consultant,"BASIC, Consultant, Consulting, Project, IT, Excel, PowerPoint, Adobe, Cisco, Developer"
Lotus+Notes+Developer,Solutions Quoting Specialist,"Cisco, Sales, IT, Adobe, Developer, Supply Chain"
Lotus+Notes+Developer,Solutions Architect,"Architect, IT, Sales, Application, Systems, Management, Database, IP, Networking, Security, Adobe, Cisco, Architecture, Consulting, Developer, Engineering"
Lotus+Notes+Developer,Client Executive - Digital Innovation,"Artificial Intelligence, Development, Business Intelligence, Applications, IT, Adobe, Cisco, Consulting, Developer, Software, Sales"
Lotus+Notes+Developer,Network Project Manager,"Network, Project Manager, IT, Project, Hardware, Management, Change Management, Adobe, Cisco, Developer, Supply Chain, Manager"
Lotus+Notes+Developer,Remote Azure AD B2C Consultant,"B2C, Consultant, Application, IT, Adobe, Cisco, Consulting, Developer"
Lotus+Notes+Developer,Cloud Data Architect - REMOTE,"Architect, SQL, Data Warehouse, Engineers, IT, Adobe, Cisco, Architecture, Database, Developer, Engineering"
Lotus+Notes+Developer,Services Account Executive,"IT, Adobe, Cisco, Consulting, Developer, Software, Sales"
Lotus+Notes+Developer,Mgr Services,"Manager, IT, Desktop, Application, Artificial Intelligence, Management, IMS, Microsoft Project, Project, Adobe, Cisco, Developer"
Lotus+Notes+Developer,Executive Assistant,"CIO, Excel, PowerPoint, SAP, IT, Adobe, Cisco, ERP, Developer"
Lotus+Notes+Developer,Audio Visual/Desktop Support Technician,"Windows, Audio, PC, LAN, Desktop, Technician, IT, Adobe, Cisco, Engineering, Developer, Customer Service"
Lotus+Notes+Developer,Engineer,"Network, Engineer, Cisco, WAN, LAN, Computer, CCNA, IT, Adobe, Developer, Engineering"
Lotus+Notes+Developer,Project Manager Sr,"Project Manager, Project, Management, IT, Adobe, Cisco, Developer, Development, Supply Chain, Manager, Sales"
Lotus+Notes+Developer,Service Desk Representative,"Research, Network, IT, Adobe, Cisco, Telecom, Telecommunications, Developer, Customer Service"
Lotus+Notes+Developer,Windows 10 Migration Tech,"Windows, PC, IT, Adobe, Cisco, Developer, Database"
Lotus+Notes+Developer,Azure Data Architect Manager - Remote,"Manager, Consulting, Engineers, Architect, IT, Desktop, Adobe, Cisco, Database, Architecture, Developer, Engineering"
Lotus+Notes+Developer,AV Technician,"Windows, Audio, PC, LAN, Desktop, Technician, IT, Adobe, Cisco, Developer, Customer Service"
Software+Technician,PC Support Technician/Hardware Software Technician,"computer hardware, symbol handheld devices, printers, digital senders and peripherals, microsoft windows xp/7/8/mobile 5desktop operating systems, microsoft office 2003/2007/2010, microsoft suite, exchange/outlook 2010/2013email, and hp jet admin, Apple Operating Systems, Oracle client based applications, Microsoft Windows Active Directory, Cisco networking devices, Ethernet cabling, networking protocols like TCP/IP and networking concepts, CAD and technical drawing is desired"
Software+Technician,Software Support Technician,"Software, Technician, Application, Engineer, Content Management, Web, Windows, Interface, Computer, Development, VB, HTML, SQL, IIS, Applications, JavaScript, Engineering, IT"
Software+Technician,Software support Helpdesk Technician,MS Office support and troubleshooting; SLA; Help Desk; tech support; technical support; escalation
Software+Technician,Software Support Technician (No C2C/Sponsorship),"Software, Technical support, Networking, Microsoft Windows 7, Field engineering, Customer service, QA, Reporting, Hardware, VIA, Workflow, Technician, Database"
Software+Technician,Software Engineer Testing / Software Test Technician,"embedded C/C++ applications, ARM processors, C# .NET core, node.js, Linux, window"
Software+Technician,Executive Support Technician with Top Secret or Q Level Clearance,"Technician, IT, Management, Windows, PC, Security, Software, Applications, System, Desktop, Systems, Exchange, Adobe, Laptop, Hardware, Networking, TCP, IP, Application, Encryption, MCP, MCSE, Unisys"
Software+Technician,Tier 2 Desktop Support Technician,"IT, Engineering, Technician, Computer, Linux, Windows, Application, Outlook, Web, Access, Management, Hardware, Software, Adobe, Cisco, Engineer, Developer"
Software+Technician,Desktop Support Technician,"Desktop, Technician, PC, Software, Hardware, Windows, IT, Adobe, SAP, Encryption, Cisco, Developer, ERP"
Software+Technician,Sr. Desktop Support Technician,"Desktop, Technician, PC, Software, Hardware, IP, Windows, Cisco, Network, VPN, IT, Adobe, Developer"
Software+Technician,Operations Technician II,"System imaging, Technician, Troubleshooting, VIA, Software, Optical fiber, Operations, Operating systems, Onshore, Specification, Networking, Monitoring, Root cause analysis, Attention to detail, CAN, Cables, Communication skills, Computer, Customer engagement, Customer service, Hardware installation, Hardware, Internet"
Software+Technician,Technician Helpdesk,"CAN, Communication skills, Computer, Customer satisfaction, Email, Hardware, Help desk, Laptop, Microsoft Excel, Microsoft Office, Microsoft PowerPoint, Microsoft Windows, Microsoft Windows 7, Networking, Office equipment, Printers, Research, Security, Software, Technical support, Technician, Troubleshooting, Web browsers, LAN, WAN"
Software+Technician,Helpdesk Support Technician,"Desktop, Technician, IT, Management, Software, A/V, Windows, Systems"
Software+Technician,Desktop Support Technician,"Desktop, Technician, IT, PC, Windows, Security, System, Linux, Systems, Defense Systems, Software"
Software+Technician,Help Desk Technician,"Help Desk, Technician, Networks, Engineering, Automated, Network, System, Exchange, Networking, Video, Wireless, Research, IT, Management, Security, Windows, Excel, PowerPoint, Outlook, Database, Software, Customer Service, -NET, LAN, Defense Systems, Systems"
Software+Technician,Data Center Technician,"Technician, Engineer, Computer, Systems, Management, Excel, IT, Software"
Software+Technician,Desktop Support Technician (Technology Technician II),"Proficient in troubleshooting both software and hardware using various test equipment including PCs, Knowledge of Nortel and Octel systems is desirable"
Software+Technician,Senior QA Technician,"Active Directory, Agile, Ajax, Apache Ant, Apache Maven, Appium, Apple, Automated testing, Automation, BDD, Backend testing, Bamboo, Best practices, Bug tracking, Communication skills, Computer science, Continuous integration, Cross-browser compatibility testing, Cross-functional, Cross-functional team, Education, Enterprise software, Git, Gradle, HMO, HTML, Health care, IT, Integration, JIRA, JUnit, JavaScript, Jenkins, Manual testing, Microsoft Windows, Multitasking, Networking, Problem solving, QA, Regression analysis, SAP BASIS, Scripting, Selenium, Social media, Social networks, Reporting, Software, Sprint, System testing, Test cases, Test suites, TestRail, Troubleshooting, UI, UX, Web QA, jQuery"
Software+Technician,SR WINDOWS SERVER TECHNICIAN,"Software, Engineering, Systems, Windows, Networking, TCP, IP, Research, IT, Security, Network, CISSP, Architect"
Software+Technician,Senior System Support Technician-Palmetto GBA,"Consult, Computer, IT, Oracle, SQL, Software"
Software+Technician,Service Desk Technician,"Writing, Security, Service desk, Multi-factor authentication, Multitasking, Networking, OS X, Microsoft Excel, Microsoft Office, Bomgar, Customer service, Email, Internet, ACT, Active Directory, Adobe, Android development, ZEN, Tablet, TeamViewer, Mobile devices, Printers, RDP, Service management, ServiceNow, Software, Apple, Authentication, Issue tracking, MOST, Microsoft Outlook, Microsoft Windows, Technician, Troubleshooting, VMS, VNC, Virtual machines, iPad, iPhone"
Software+Technician,Automotive Technician,"automotive technician, CAD software, Outlook, Work, Excel, Power Point"
Software+Technician,"IT Support Technician, Pendleton (3997) Pendleton","IT, Technician, Cisco, Windows, Linux, Citrix, LAN, WAN, Desktop, Software, PC, Peripheral"
Software+Technician,IT Help Desk Technician,"IT, Help Desk, Technician, Hardware, Software"
Software+Technician,Biomedical Equipment Technician,"Education, Computer-aided software engineering, Consulting, Customer facing, Data collection, Acquisition, Adobe AIR, Biomedicine, Market research, Program management, FLSA, HP Quality Center, Integration testing, Investigation, Leadership, Calibration, Chemistry, Computer, Equipment maintenance, Evaluation, Test methods, SAP BASIS, Specification, Supervision, Systems engineering, Technician, Test equipment, FIX, Policies, Project evaluation, QA, Recruitment, Repair, Reporting, .NET, ADA, Email, Test plans, Training"
Software+Technician,IT Support Technician,"IT, Technician, Help Desk, Analyst, MySQL, SQL, Software"
Software+Technician,Support Technician,"Active Directory, Computer, Dell KACE, Desktop administration, Hardware, Microsoft Windows, Operating systems, Quest, Software, Software deployment, System imaging"
Software+Technician,IT Network Technician,"Network, Hardware, Software"
Software+Technician,Desktop Technician,"Configure, deploy, maintain, troubleshoot and support computer workstations, laptops, printers, mobile devices, phones and other computer and telecommunications equipment.
Install and support PC, laptop, tablet and mobile hardware and software
AD/O365 Setup and Troubleshooting
Document procedures, standards, best practices configurations, settings, installation sequences and back-out instructions.
Workstation Setup
Setup new hire workstations and desktops
Daily desktop work/troubleshooting"
Software+Technician,Desktop Support Technician,"DESKTOP, LAPTOP, COMPUTER, PC, HARDWARE, SOFTWARE"
Software+Technician,Desktop Support Technician I,"DESKTOP, LAPTOP, COMPUTER, PC, HARDWARE, SOFTWARE"
Software+Technician,Desktop Support Technician - A+,"DESKTOP, LAPTOP, COMPUTER, PC, HARDWARE, SOFTWARE"
Software+Technician,Desktop Support Technician,"DESKTOP, LAPTOP, PC, COMPUTER, HARDWARE, SOFTWARE"
Software+Technician,Refresh Technician,"DESKTOP, LAPTOP, COMPUTER, PC, HARDWARE, SOFTWARE, REFRESH"
Software+Technician,Insurance Technician,"Technician, Analytical, Excel, Access, PowerPoint, VBA, SAS, SQL, Business Objects, Recruiter"
Software+Technician,PC Desktop Technician 2,"PC, Desktop, Technician, Security, IT, Windows, Network, Linux, Solaris, UNIX"
Software+Technician,Audio Visual Technician,"Audio, Technician, A/V, Security, PC, IT, Cisco, IP"
Software+Technician,Workstation Deployment Technician,"Technician, QA, Security, Applications, Management, Outlook, Excel, Quality, Recruiter"
Software+Technician,Field Service Technician-Information Technology,"Inc./Sequoia Schools is hiring a Field Technician to work in the IT department.
Full Time

Required Qualifications:

* IVP Fingerprint Card
* Associates Degree in Computer Science or related field; or an equivalent combination of training
* Knowledge of LAN/WAN, TCP/IP, DHCP, DNS, WINS, CAT 6
* Must have strong Windows 10 and Chrome Device experience"
Software+Technician,Validation Technician,"Validation, Linux, Bash, Shell"
Software+Technician,Senior Help Desk Technician,"Customer Service, Interpersonal Skills, Ticketing Systems, Azure, Help Desk Support, Hardware, Technical, Documentation, Communication Skills"
Software+Technician,Linux Desktop Support Technician 3,"Linux, Desktop, PC, Security, IT, System, Network, Windows, Solaris, UNIX"
Software+Technician,Network Engineer/Technician,"CCNA, CCNP, WAN, LAN, Wireless, Access, Excel, IT, Engineering, Applications, Telecom"
Software+Technician,IT Service Desk Technician,"IT, Technician, Windows, Desktop, Exchange, Security"
Software+Technician,Engineering Technician IV,"Engineering, Technician, Excel, Outlook, PowerPoint, Testing, Recruiter"
Software+Technician,Engineering Technician V,"Engineering, Technician, Excel, Outlook, PowerPoint, Testing, Recruiter"
Software+Technician,Engineering Technician II,"Engineering, Technician, Test, Excel, Outlook, Computer, Network, Protocol, Testing, Recruiter"
Software+Technician,Services Technician,"BASIC, Technician, IT, Lifecycle, Audio, Hardware, Video, Citrix, Manager, Engineer, Testing, Management, Engineering"
Software+Technician,Systems Integration Technician (Senior),"System, Technician, Engineering, Computer, Systems"
Software+Technician,AV Technician,"Windows, Audio, PC, LAN, Desktop, Technician, IT, Adobe, Cisco, Developer, Customer Service"
Security+Developer,,"ava Develope, Security backlog, java or C#.NET"
Security+Developer,Application Security Developer,"DAST, Dynamic Application Security Testing, Burp, CEH"
Security+Developer,Cyber Security Developer - TS/SCI,"Cyber, Java, C, C++, Python"
Security+Developer,JAVA/Spring Framework/Spring Security Developer-Mid-Level-Public Trust,"Java, Developer, Security"
Security+Developer,Senior Application Security Developer,"OWASP, Penetration testing, QA, OOP, Java, Algorithms, Automated testing, Agile, Design patterns, Software development, SQL, Software, RESTful, Security, Security QA, Security engineering, Selenium, Software engineering, Threat modeling"
Security+Developer,Application Security - Developer,"application security, web application firewalls, OWASP framework, risk/threat assessment"
Security+Developer,Application Security Developer (TS/SCI w/Poly req),"Application, Security, Developer"
Security+Developer,"Mobile Cyber-Security Developer with current TS Clearance - Direct Hire - NC, Cary","DEVELOPER, PROGRAMMER, ENGINEER, MOBILE, IOS, ANDROID, CYBER-SECURITY, CYBER SECURITY, MOBILE SECURITY, SECURITY, TS CLEARANCE, TS/SCI, CLEARANCE, SECURITY CLEARANCE, TOP SECRET, EMBEDDED SOFTWARE, C++, PYTHON, JAVA, ASSEMBLY, MACHINE CODE"
Security+Developer,Appian Developer with Secret Security Clearance,"Developer, QA, UX, Java, Security, Analyst, Recruiter"
Security+Developer,Senior Software Engineer - Cloud Security,"Developer, Engineers, Engineering, Python"
Security+Developer,Senior Software Engineer - Access Control & Security,"Access, Security, Engineering, Java, SQL, Computer, Python, Database, WSDL, SOAP"
Security+Developer,Security Application Developer,"Security, Application, Developer, Computer, Java, JavaScript, SQL, Interface, API"
Security+Developer,Security Application Developer,"Developer, Security, Application, Web, Java, Oracle, Architecture, SQL, Architect, Systems, Scripts"
Security+Developer,Security Integration Developer - Palo Alto,"Security, Developer, Python, API, JavaScript, Development, IT, Networks"
Security+Developer,Java Developer with Active Security Clearance,"Java Developer, Software Engineer, Security Clearance, Secret Clearance"
Security+Developer,Software Engineer- Application Security,"veracode, fortify code, application, security, SDLC, DAST, SAST"
Security+Developer,Software Engineer- Application Security,"Veracode, Fortify, application, security, SDLC, Fortifycode"
Security+Developer,Lead Security Application Developer,"Java  J2EE, JDBC, HTML, JavaScript, Angular JS, Jquery, CSS, SQL, XML Development, WS-Security, Encryption Libraries, Eclipse, CSS3, Bootstrap, LESS, HTML5"
Security+Developer,Lead Security Installer/ Programmer,"Security, Technician, Windows"
Security+Developer,Principal Software Engineer Security Research & Development,"Security, Application, Java, Biometrics, Computer"
